ID,oldID,Headword,forename,surname,gender,Free Born in North America,Free before 13th Amendment,Ever Enslaved,How was freedom attained,Other/Uncertain Status,African born ,"Parent information. Free, Enslaved, Unknown",Runaways and rebels ,Education/literacy,Religion,Slave Narrative or memoir AUTHOR,Notes,images ,Suffix,simpleName,altNames,birthDay,birthMonth,birthYear,birthAttribute,Birth Date unknown,altBirthDay,altBirthMonth,altBirthYear,deathDay,deathMonth,deathYear,deathAttribute,altDeathDay,altDeathMonth,altDeathYear,birthPlaceDescription,birthPlaceParish,birthPlaceCity,birthPlaceCounty,birthPlaceState,birthPlaceCountry,birthPlaceInstitution,altBirthPlaceCity,altBirthPlaceState,altBirthPlaceCountry,deathPlaceDescription,deathPlaceParish,deathPlaceCity,deathPlaceCounty,deathPlaceState,Death Place Country,deathPlaceInstitution,altDeathPlaceCity,altDeathPlaceState,Death Place Country,Occupation #1,Occupation #2,Occupation #3,Occupation #4,Occupation #5,Occupation #6,Occupation #7,Occupation #8
39215,/opr/t0001/e5447,dollyquamino,Quamino,Dolly,M,,Unknown,Enslaved,He may have enlisted with the British during the Revolutionary War because he hoped to gain his freedom. It is unclear if or when he was freed,,,Unknown,No evidence of runaway,No evidence of literacy,Unknown,,Helped the British launch a surprise attack and capture Savannah during the Revolutionary War,,,,,,,,,Date unknown,,,,,,,,,,,Place unknown,,,,,,,,,,Place Unknown,,,,,,,,,,Slave , Scout,,,,,,
36721,/opr/t0001/e2546,doramdennis,Dennis,Doram,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment. ,,,,,,,1796,c.,,,,,,10,1869,,,,,,,Danville,,Kentucky,United States,,,,,,,Danville,,Kentucky,United States,,,,United States,Farmer , Hemp / Cordage Industry Leader,,,,,,
34882,/opr/t0001/e0694,dormanisaiah,Isaiah,Dorman,M,,Yes,Enslaved,Likely a former slave who arrived in the Dakota Territory after escaping slavery,,,Unknown,Likely a runaway,No evidence of literacy,Unknown,,Free before 13th Amendment. An interpreter for the Sioux who died when accompanying Custer at Little Bighorn,,,,,,,,,Date unknown,,,,26,6,1876,,,,,Place unknown,,,,,,,,,,,,,,Montana,United States,,,,United States,Slave , American Indian Cultural Intermediary , Frontiersman / Pioneer,,,,,
36722,/opr/t0001/e2547,dorrdavidf,David F.,Dorr,M,,Yes,Born enslaved,Escaped to Cleveland after his owner refused to honor a promise to free Door after the two of them returned to the U.S. from a trip to Europe,,,"Unknown. He referred to himself as a ""quadroon""",Fugitive Slave,Literate.,Unknown,Published A Colored Man Round the World,Free before 13th Amendment. Author of a travel narrative that challenged literary conventions. Also served in the Civil War.,,,,,,,1827,c.,,,,,,,1872,c.,,,,,,New Orleans,,Louisiana,United States,,,,,,,New Orleans,,Louisiana,United States,,,,United States,Slave , Soldier , Fugitive Slave , Travel Writer,,,,
35595,/opr/t0001/e1410,dorsettecorneliusnathaniel,Cornelius Nathaniel,Dorsette,M,,No,Born enslaved,Apparently freed after the Civil War,,,His parents were David Dorsette and Lucinda,No evidence of runaway,Graduated from Hampton Institute in Virginia in 1878. Earned an MD from the University of Buffalo,Unknown,,"Trained as a doctor and moved to Montgomery, Alabama, where he established a pharmacy and the Hale Infirmary and also supported Tuskegee Institute. First president of the National Medical Association for black physicians",,,,,,,1852,c.,,,,,7,12,1897,,,,,,,Eden,Davidson County,North Carolina,United States,,,,,,,Montgomery,,Alabama,United States,,,,United States,Slave , Physician,,,,,,
38488,/opr/t0001/e4716,dorseybasil,Basil,Dorsey,M,,Yes,Enslaved,"According to one account, he gained his freedom on 14 May 1836. He ran away after his owner kept raising the price for Dorsey to purchase himself free. He was recaptured but avoided re-enslavement when the court released him on a technicality. In 1851 town members raised $150 to purchase his freedom officially",,,His parents were likely both slaves of Sabrett Sollers (though Sollers may have been Dorsey's father),Fugitive Slave,No evidence of literacy,Unknown,,Free before 13th Amendment. Escaped from slavery and worked as a teamster,,,,,,,1810,c.,,,,,15,2,1872,,,,,,,Libertytown,Frederick County,Maryland,United States,,,,,,,Florence,,Massachusetts,United States,,,,United States,Slave , Fugitive Slave,,,,,,
36723,/opr/t0001/e2548,dorseydecatur,Decatur,Dorsey,M,,Status changed during the Civil War,Born enslaved,Seems that he ran away between 1861 and 1864 and enlisted in the Thirty-ninth United States Colored Troops (USCT),,,Unknown,Likely a runaway,Literate. Learned to read early in life,Was married in an Episcopal Church,,"Recommended for promotion to the rank of commissioned officer, but denied on account of his race. Nonetheless received the Medal of Honor for his service in the Civil War",,,,,,,1839,c.,,,,,10,7,1891,,,,,,,,Howard County,Maryland,United States,,,,,,,Hoboken,,New Jersey,United States,,,,United States,Slave , Medal of Honor Recipient , Soldier , War Hero,,,,
34883,/opr/t0001/e0695,douglashford,H. Ford,Douglas,M,,Yes,Enslaved,"Escaped from slavery sometime after turning fifteen. Moved to Cleveland, Ohio",,,"His father, William Douglas, was white. His mother was an enslaved woman named Mary.",Fugitive Slave,Literate. Self-educated.,Unknown,,"Free before 13th Amendment. Active in the antislavery movement, calling for emigration by African Americans. Served in the Civil War in a white regiment (while passing as white) and then in a black regiment. His first name was Hezekiah",,,,,,,1831,,,,,,11,11,1865,,,,,,,,,Virginia,United States,,,,,,,Atchison,,Kansas,United States,,,,United States,Slave , Abolitionist , Union Army Officer,,,,,
36448,/opr/t0001/e2267,douglassannamurray,Anna Murray,Douglass,F,Freeborn,Yes,,Freeborn,,,"Likely the daughter of Bambarra and Mary Murray, emancipated slaves in Maryland",Helped Frederick Douglass escape.,Functionally illiterate. Never demonstrated reading or writing skills but had some interest in self-improvement.,Unknown.,,"Free before 13th Amendment. Treated with disdain by many abolitionists because of her illiteracy, she was the first wife of Frederick Douglass. Described in My Mother as I Recall Her, a memoir written by her daughter Rosetta.",http://www.oxfordaasc.com/article/opr/t0004/e0166,,,,19,10,1813,,,,,,4,8,1882,,,,,,,Near Denton,Caroline County,Maryland,United States,,,,,,,Near Washington,,District of Columbia,United States,Cedar Hill,,,United States,Family Member,,,,,,,
34351,/opr/t0001/e0163,douglassfrederick,Frederick,Douglass,M,,Yes,Enslaved,"Fled slavery at age 20, in September 1838, when he dressed as asasilor and traveled by boat and train. Anna Murray helped him escape and the two later married. British antislavery friends later purchased his freedom",,,"His mother was Harriet Bailey. His father was likely Aaron Anthony or Thomas Auld, who were his first two owners",Fugitive Slave,Literate. Learned to read and write while still enslaved and living in Baltimore,"Christian millenialism (based on a belief in the Seconod Coming of Christ), then religious liberalism and humanism. Is funeral was held at an African Methodist Episcopal Church where he had regularly spoken",https://docsouth.unc.edu/neh/douglass/menu.html AND https://docsouth.unc.edu/neh/douglass55/menu.html AND https://docsouth.unc.edu/neh/douglasslife/menu.html,"Free before 13th Amendment. Described by historian David Blight as ""the most important African American leader and intellectual of the nineteenth century""",http://www.oxfordaasc.com/article/opr/t0004/e0168,,,,,2,1818,c.,,,,1817,20,2,1895,,,,,,,Near Easton,Talbot County,Maryland,United States,Holme Hill Farm,,,,,Anacostia,Washington,,District of Columbia,United States,Cedar Hill (private home),,,United States,Slave , Abolitionist , Civil Rights Activist , Newspaper Editor / Publisher,Diplomat,,,
35599,/opr/t0001/e1414,douglassgracebustill,Grace Bustill,Douglass,F,Freeborn,Yes,,Freeborn,,,"Her father, Cyrus Bustill, was a baker and businessman who had purchased his own freedom. Her mother, Elizabeth Morey, was of English and Native American heritage",N/A,Literate. Educated by her parents.,Married in an Episcopal service but attended Quaker meetings. Her husband helped found the First African Presbyterian Church,,"Free before 13th Amendment. Born in Philadelphia, Bustill was one of the founders of the Female Anti-Slavery Society and an advocate of social justice and education",,,,,,,1782,,,,,,,,1842,,,,,,,Philadelphia,,Pennsylvania,United States,,,,,,,Philadelphia,,Pennsylvania,United States,,,,United States,Abolitionist , Quaker , Educational Reform Advocate , Women's Rights Advocate,,,,
38489,/opr/t0001/e4717,douglasslewishenry,Lewis Henry,Douglass,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment. ,,,,,9,10,1840,,,,,,19,9,1908,,,,,,,New Bedford,,Massachusetts,United States,,,,,,,,,,United States,,,,United States,Civil Rights Activist , Soldier , Family Member , Print Journalist,,,,
34352,/opr/t0001/e0164,douglasssarahmapps,Sarah Mapps,Douglass,F,Freeborn,Yes,,Freeborn,,,"Mother was Grace Bustill, a woman of mixed African American, Native American, and white ancestry. Father was Robert Douglass, a barber",N/A,"Literate. Educated at a school her mother had helped to found, she continued her studies briefly in New York City",Raised in a Quaker family. Later married to an Episcopal priest,,"Free before 13th Amendment. Founded a school that offered training in science and art. Also a member of the Philadelphia Female Anti-Slavery Society (PFASS), she was a friend of the Grimké sisters, wrote for the Liberator, and attended antislavery meetings in spite of violent threats",http://www.oxfordaasc.com/harvard.edu/article/opr/t0001/e0164,,,,9,9,1806,,,,,,8,9,1882,,,,,,,Near Philadelphia,,Pennsylvania,United States,,,,,,,Philadelphia,,Pennsylvania,United States,,,,United States,Educator , Abolitionist,,,,,,
34884,/opr/t0001/e0696,downinggeorgethomas,George Thomas,Downing,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment. ,,,,,30,12,1819,,,,,,24,11,1903,,,,,,,New York,,New York,United States,,,,,,,Newport,,Rhode Island,United States,,,,United States,Hotel Owner / Manager , Restaurateur , Abolitionist , Civil Rights Activist,,,,
35602,/opr/t0001/e1417,downinghenryfrancis,Henry Francis,Downing,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment. ,,,,,,,1846,c.,,,,,,,1928,,,,,,,New York,,New York,United States,,,,,,Harlem,New York,,New York,United States,Harlem Hospital,,,United States,U.S. Consul , Dramatist , Fiction Writer , Sailor (Navy),,,,
36449,/opr/t0001/e2268,drumgooldkate,Kate,Drumgoold,F,,Unknown,Enslaved,Enslaved at least until the beginning of 1865.,,,Her mother (name unknown) was enslaved.,No evidence of runaway.,Literate. Learned to read through the church. Later attended Wayland Seminary and taught.,Baptist. Member of the Washington Avenue Baptist Church. Later attended an Episcopal church.,https://docsouth.unc.edu/neh/drumgoold/menu.html,"Autobiography is notable for flattering description of white employers, and for its description of her life moving between the South and North",,,,,,8,1858,,,,,,,,1900,c.,,,,,,Near Petersburg,,Virginia,United States,,,,,,,Brooklyn,,New York,United States,,,,United States,Slave , Educator , Autobiographer / Memoirist,,,,,
34364,/opr/t0001/e0176,dusablejeanbaptistepointe,Jean Baptiste Pointe,du Sable,M,,,Unknown,No evidence that he was enslaved,,,His father was French and his mother had been born in Africa but was living in Saint Domingue (unclear if she was still enslaved when Jean Baptiste was born),N/A(?),Reportedly went to school in France,Married in a Catholic service,,A trader and trapper who was the reputed founder of Chicago,http://www.oxfordaasc.com/article/opr/t0004/e0176/images/t0004.du-sable-jean.01.jpg,,,,,,1745,c.,,,,1750,28,8,1818,,,,,,,San Marc,,,Haiti,,,,,,,Saint Charles,,Missouri,United States,,,,United States,Slave , Merchant , Explorer,,,,,
36732,/opr/t0001/e2557,duboissilvia,Silvia,Dubois,F,,Yes,Enslaved,"Publicly beat her mistress, fled, returned to her master, and was given her freedom because she was considered too dangerous.",,,"Both parents were enslaved. P354Father was Cuffy Baird, a fifer in the Revolutionary War. ",Ran away but returned and was emancipated.,No evidence of literacy,Unknown,,Free before 13th Amendment. Main primary source is  C. W. Larison's Silvia Dubois (Now 116 Yers Old) A Biografy of the Slav who Whipt Her Mistres and Gand Her Fredom (1883). Written by a white man and apparently distorted in representation.,,,,,,,1788,c.,,,,,,,1889,c.,,,,,,Sourland,,New Jersey,United States,,,,,,,Sourland Mountain,,Alabama,United States,,,,United States,Slave , Legendary Figure,,,,,,
35064,/opr/t0001/e0878,DubucletAntoine,Antoine,Dubuclet,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment. ,,,,,,,1810,,,,,,18,12,1887,,,,,,Iberville Parish,,,Louisiana,United States,,,,,,Iberville Parish,,,Louisiana,United States,,,,United States,Plantation Owner , State Government Official , Political Figure , Slave Owner,,,,
36737,/opr/t0001/e2562,dumasfrancoisernest,Francois Ernest,Dumas,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment. ,,,,,,,1837,c.,,,,,26,3,1901,,,,,,,,,,France,,,,,,,New Orleans,,Louisiana,United States,,,,United States,Entrepreneur , Political Figure , Union Army Officer , Community Activist , Slave Owner,,,
36740,/opr/t0001/e2565,duncanharry,Harry,Duncan,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment. ,,,,,30,4,1863,,,,,,27,7,1894,,,,,,,Columbia,,Missouri,United States,,,,,,,Clayton,,Missouri,United States,,,,United States,Barber , Murderer , Stage / Screen Actor , Popular Singer,,,,
34360,/opr/t0001/e0172,duncansonrobertscott,Robert Scott,Duncanson,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment.,,,,,,,1821,,,,,,21,12,1872,,,,,,,Fayette,,New York,United States,,,,,,,Detroit,,Michigan,United States,,,,United States,Painter,,,,,,,
39130,/opr/t0001/e5360,dungeejohnwilliams,John Williams,Dungee,M,,Yes,Born enslaved,In February 1860 he escaped to Canada via the Underground Railroad,,,Unknown,Runaway,Literate. Studied at the Maine State Seminary of Bates College (1866–1868). Later continued his studies at Oberlin College,Baptist,,"Free before 13th Amendment. A Baptist minister, church founder, and member of the Underground Railroad",,,,,,2,1833,,,,,,,,1903,,,,,,,,New Kent County,Virginia,United States,,,,,Presumably,,Oklahoma City,,Oklahoma,United States,,,,United States,Slave , Church Founder , Underground Railroad Conductor , Baptist Clergy,,,,
35065,/opr/t0001/e0879,dunnoscarjames,Oscar James,Dunn,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment.,,,,,,,1826,c.,,,,,,,1871,,,,,,,New Orleans,,Louisiana,United States,,,,,,,New Orleans,,Louisiana,United States,,,,United States,Political Figure,,,,,,,
36744,/opr/t0001/e2569,duplexedwardp,Edward P.,Duplex,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment.,,,,,,,1830,,,,,,5,1,1900,,,,,,,New Haven,,Connecticut,United States,,,,,,,Sacramento,,California,United States,,,,United States,Entrepreneur , Civil Rights Activist , Print Journalist,,,,,
38944,/opr/t0001/e5173,duplexprince,Prince,Duplex,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment., ,Jr.,,,,,1796,,,,,,18,9,1832,,,,,,,Wolcott,,Connecticut,United States,,,,,,,New Haven,,Connecticut,United States,,,,United States,Congregational Clergy,,,,,,,
39051,/opr/t0001/e5280,duplexprince 010,Prince,Duplex,M,,Yes,Born enslaved,Possibly free at the time of his enlistment in the Continental Army,,,His mother (name unknown) was enslaved,No evidence of runaway,No evidence of literacy,Congregational,,Free before 13th Amendment. Enlisted in the Continental Army, ,Sr.,,,,2,1754,,,,,,29,10,1825,,,,,,,Southington,,Connecticut,United States,,,,,,,,,New York,United States,,,,United States,Slave , Soldier,,,,,,
36746,/opr/t0001/e2571,dupuycharlotte,Charlotte,Dupuy,F,,Yes,Enslaved,"In 1792 her father purchased Charlotte's mother's freedom and then arranged for Charlotte to be freed when she came of legal age. She remained in bondage, however. In 1829 unsuccessfully went to court to gain freedom from her owner, the politician Henry Clay. Emancipated by Clay in 1840.",,,"Parents were Rachel and George Stanley. Her mother was enslaved. Father's initial status is unknown, but he was free by 1792.","Did not attempt to run away, even when (according to court testimonies) the opportunity presented itself while she was visiting relatives in Maryland.",No evidence of literacy,Unknown,,Also known as Lotty,,,,,,,1787,c.,,,,,,,,,,,,,,,,Maryland,United States,,,,,place Unknown,,,,,,,,,,Slave , Litigant,,,,,,
34363,/opr/t0001/e0175,durhamjames,James,Durham,M,,Yes,Born enslaved,Purchased his freedom in 1783 for 500 pesos,,,Unknown,No evidence of runaway,Literate. Learned basic literacy skills while still enslaved and later studied medicine,Unknown,,"Free before 13th Amendment. Trained as a doctor, treated British troops during the Revolutionary War, authored one of the earliest medical papers by an African American, and corresponded with Benjamin Rush",,,,Derham,1,5,1762,,,,,,,,1805,c.,,,,,,Philadelphia,,Pennsylvania,United States,,,,,Possibly,,New Orleans,,Louisiana,United States,,,,United States,Slave , Physician,,,,,,
34885,/opr/t0001/e0697,DurhamJohnStephens,John Stephens,Durham,M,Freeborn,Yes,,,,,,,,,,Free before 13th Amendment.,,,,,18,7,1861,,,,,,16,10,1919,,,,,,,Philadelphia,,Pennsylvania,United States,,,,,,,London,,,United Kingdom,,,,United Kingdom,Diplomat , Lawyer , Civic Leader , Newspaper Editor / Publisher , Print Journalist,,,
36748,/opr/t0001/e2573,durhamtempieherndon,Tempie Herndon,Durham,F,,No,Enslaved,Freed after Civil War,,,Unknown.,No evidence of runaway,No evidence of literacy,Unknown,https://www.loc.gov/resource/mesn.111/?sp=289&st=text,Gave an interview in 1937 for the Federal Writers' Project,,,,,,,1834,c.,,,,,,,,,,,,,,,Chatham County,North Carolina,United States,,,,,place Unknown,,,,,,,,,,Slave , Freedman / Freedwoman , Slave Narrative Author,,,,,
35607,/opr/t0001/e1422,durnfordandrew,Andrew,Durnford,M,,Yes, ,Freeborn,,,"The son of Thomas Durnford, an-English immigrant and merchant, and Rosaline Mercier, a free woman of color",N/A,"Literate. Details of his education are unknown, but he had fundamental writing skills in English and French",Unknown,,Free before 13th Amendment. A plantation owner and slaveowner who circulated in white and blacks social circles who also acted as a physician,,,,,,,1800,,,,,,2,7,1859,,,,,,,New Orleans,,Louisiana,United States,,,,,,,Plaquemines Parish,,Louisiana,United States,,,,United States,Plantation Owner , Physician , Slave Owner,,,,,
